Employee_ID,Department,Role,Login_Timestamp,Logout_Timestamp,File_Access_Timestamp,File_Access_Frequency,Access_Anomaly_Flag,Suspicious_Activity_Flag,Work_Duration,Idle_Time,VPN_Usage,Behavior_Label,Latitude,Longitude
HR183,HR,Developer,25-05-2024 08:54,25-05-2024 14:00,19-06-2024,13,0,0,5.1,1,FALSE,Normal,-82.00827426,79.74446795
HR184,HR,Developer,23-01-2024 10:45,23-01-2024 17:54,01-08-2024,5,0,0,7.15,2,FALSE,Normal,-33.27047977,-92.92796715
HR185,HR,Developer,26-10-2024 09:37,26-10-2024 17:52,16-11-2024,8,0,0,8.25,1,TRUE,Normal,68.37762098,-168.155469
HR186,HR,Developer,06-09-2024 11:31,06-09-2024 16:23,24-06-2024,12,0,0,4.866666667,2,TRUE,Normal,-1.958559704,-90.91967873
HR187,HR,Developer,21-06-2024 15:48,21-06-2024 20:55,01-09-2024,16,0,0,5.116666667,1,TRUE,Normal,30.56669544,1.247640137
HR188,HR,Intern,31-08-2024 11:30,31-08-2024 19:28,16-09-2024,18,0,0,7.966666667,2,TRUE,Normal,-77.62247183,-140.2173379
HR189,HR,Analyst,13-07-2024 16:55,14-07-2024 02:36,27-05-2024,6,0,0,9.683333333,2,FALSE,Normal,86.33018707,-160.2849903
HR190,HR,Developer,29-01-2024 08:04,29-01-2024 13:41,18-11-2024,7,0,0,5.616666667,0,FALSE,Normal,-37.86826761,-120.9332957
HR191,HR,Intern,08-08-2024 11:05,08-08-2024 17:27,29-08-2024,12,0,0,6.366666667,1,FALSE,Normal,-20.59928168,-7.170529508
HR192,HR,Intern,03-08-2024 16:32,04-08-2024 01:49,11-04-2024,13,1,0,9.283333333,0,FALSE,Critical,10.15011654,-34.7512381
HR193,HR,Intern,26-05-2024 10:44,26-05-2024 20:00,07-04-2024,8,0,0,9.266666667,1,FALSE,Normal,5.135026196,-73.74441266
HR194,HR,Manager,19-10-2024 11:55,19-10-2024 16:33,21-09-2024,20,0,0,4.633333333,1,FALSE,Normal,-85.61094144,-82.29380945
HR195,HR,Analyst,24-08-2024 10:49,24-08-2024 15:13,14-05-2024,16,0,0,4.4,0,FALSE,Normal,6.70540799,-65.15356273
HR196,HR,Manager,12-08-2024 13:20,12-08-2024 20:56,05-10-2024,17,0,0,7.6,0,FALSE,Normal,74.30513253,96.79602123
HR197,HR,Developer,16-01-2024 08:54,16-01-2024 17:44,14-01-2024,11,0,0,8.833333333,0,TRUE,Normal,60.2920221,-100.6890183
HR198,HR,Analyst,26-04-2024 17:54,26-04-2024 23:09,26-06-2024,5,0,0,5.25,2,TRUE,Normal,87.47197164,-42.34932737
HR199,HR,Analyst,08-07-2024 10:20,08-07-2024 21:04,24-09-2024,18,0,0,10.73333333,1,FALSE,Normal,45.50640247,-111.6288503
HR200,HR,Intern,19-08-2024 08:45,19-08-2024 16:59,27-09-2024,20,0,0,8.233333333,2,TRUE,Normal,-75.60636415,-164.3632238
HR201,HR,Analyst,10-11-2024 15:41,10-11-2024 23:18,10-07-2024,13,0,0,7.616666667,1,FALSE,Normal,68.71742619,136.9982228
HR202,HR,Analyst,05-10-2024 14:12,05-10-2024 18:52,06-01-2024,8,0,0,4.666666667,1,TRUE,Normal,-53.3338551,44.35417835
HR203,HR,Developer,01-09-2024 16:10,01-09-2024 20:56,09-09-2024,20,0,1,4.766666667,0,TRUE,Suspicious,-42.06626019,-105.8901663
HR204,HR,Analyst,11-04-2024 13:14,11-04-2024 20:15,27-04-2024,12,0,0,7.016666667,2,TRUE,Normal,-54.3931611,37.75292365
HR205,HR,Intern,10-11-2024 15:02,10-11-2024 21:32,16-11-2024,6,0,0,6.5,2,TRUE,Normal,-43.20931502,-145.5273759
HR206,HR,Analyst,27-05-2024 16:59,28-05-2024 02:27,19-07-2024,18,0,0,9.466666667,0,FALSE,Normal,-34.95922055,-74.56222881
HR207,HR,Intern,09-04-2024 12:16,09-04-2024 17:49,20-07-2024,19,0,0,5.55,1,FALSE,Normal,21.09606812,-127.3777626
HR208,HR,Developer,04-09-2024 13:35,04-09-2024 19:45,01-08-2024,13,0,0,6.166666667,0,TRUE,Normal,18.08046255,-159.880426
HR209,HR,Manager,29-07-2024 18:34,30-07-2024 03:34,04-11-2024,9,0,0,9,0,FALSE,Normal,4.263553121,-148.5798513
HR210,HR,Intern,18-05-2024 17:00,19-05-2024 01:05,27-07-2024,9,0,0,8.083333333,1,FALSE,Normal,-27.80517436,61.60058054
HR211,HR,Intern,20-11-2024 09:05,20-11-2024 18:01,21-06-2024,8,0,0,8.933333333,0,FALSE,Normal,-53.70726987,-93.85162387
HR212,HR,Developer,05-01-2024 14:03,05-01-2024 23:06,28-10-2024,13,0,0,9.05,2,FALSE,Normal,32.24365273,43.16316901
HR213,HR,Manager,28-10-2024 17:43,29-10-2024 01:24,13-05-2024,16,0,0,7.683333333,2,FALSE,Normal,43.01966494,-134.2914143
HR214,HR,Analyst,09-11-2024 15:28,10-11-2024 00:59,09-01-2024,10,0,0,9.516666667,0,TRUE,Normal,58.07859205,-2.7942035
HR215,HR,Intern,26-10-2024 09:58,26-10-2024 20:49,16-08-2024,14,0,0,10.85,1,FALSE,Normal,-35.86046313,-123.2395131
HR216,HR,Analyst,22-03-2024 08:23,22-03-2024 14:50,31-05-2024,8,0,1,6.45,2,TRUE,Suspicious,27.92132573,95.63520928
HR217,HR,Developer,16-03-2024 10:56,16-03-2024 17:59,25-10-2024,6,0,0,7.05,1,TRUE,Normal,23.01588188,-136.6568894
HR218,HR,Intern,30-10-2024 15:39,30-10-2024 22:29,29-10-2024,20,0,0,6.833333333,0,TRUE,Normal,62.76831582,164.3501742
HR219,HR,Manager,29-02-2024 17:05,01-03-2024 01:23,17-11-2024,19,0,0,8.3,1,TRUE,Normal,-70.69040889,25.16168911
HR220,HR,Manager,08-01-2024 14:11,08-01-2024 20:25,30-08-2024,5,0,0,6.233333333,2,FALSE,Normal,10.99867314,69.78719983
HR221,HR,Developer,28-09-2024 18:58,29-09-2024 03:17,04-02-2024,19,1,0,8.316666667,1,TRUE,Critical,-77.08537057,-157.8056669
HR222,HR,Analyst,06-03-2024 10:13,06-03-2024 17:39,17-08-2024,17,0,0,7.433333333,0,FALSE,Normal,23.76021214,-21.11861413
HR223,HR,Developer,27-09-2024 08:33,27-09-2024 19:19,23-06-2024,10,0,0,10.76666667,0,FALSE,Normal,-85.45848208,-36.68548646
HR224,HR,Intern,31-07-2024 14:57,31-07-2024 23:45,10-03-2024,6,0,0,8.8,1,FALSE,Normal,3.266255837,-114.862546
HR225,HR,Developer,01-02-2024 12:16,01-02-2024 19:43,14-01-2024,20,0,0,7.45,2,FALSE,Normal,72.26324275,43.01390407
HR226,HR,Developer,20-07-2024 10:54,20-07-2024 15:20,19-09-2024,15,0,0,4.433333333,2,TRUE,Normal,-60.23161623,-61.04956589
HR227,HR,Manager,06-07-2024 18:02,06-07-2024 22:08,09-03-2024,12,0,0,4.1,2,FALSE,Normal,14.43543552,-20.55219041
HR228,HR,Manager,06-10-2024 14:16,07-10-2024 00:41,31-05-2024,15,0,0,10.41666667,0,FALSE,Normal,-21.4862357,-144.1023456
HR229,HR,Analyst,23-03-2024 09:12,23-03-2024 18:02,29-06-2024,14,0,0,8.833333333,1,FALSE,Normal,-55.99936813,-156.1495869
HR230,HR,Manager,12-09-2024 12:17,12-09-2024 19:43,07-08-2024,20,0,0,7.433333333,2,FALSE,Normal,-61.57193224,3.48111105
HR231,HR,Intern,07-05-2024 12:15,07-05-2024 22:03,31-07-2024,19,0,0,9.8,2,FALSE,Normal,-50.89691952,4.959527232
HR232,HR,Manager,16-02-2024 18:54,17-02-2024 00:13,25-09-2024,5,0,0,5.316666667,2,FALSE,Normal,-64.15677693,-117.3945369
HR233,HR,Intern,07-11-2024 09:37,07-11-2024 16:18,16-03-2024,16,0,0,6.683333333,1,TRUE,Normal,-11.99988066,-163.1033088
HR234,HR,Developer,18-04-2024 17:27,19-04-2024 02:32,11-02-2024,5,0,0,9.083333333,0,FALSE,Normal,78.24385919,-17.45954415
HR235,HR,Intern,13-05-2024 17:37,14-05-2024 01:26,21-03-2024,9,0,0,7.816666667,0,FALSE,Normal,-23.52886822,-105.9600208
HR236,HR,Intern,16-10-2024 13:47,16-10-2024 20:19,13-01-2024,9,0,0,6.533333333,2,TRUE,Normal,-21.09919771,-42.64374165
HR237,HR,Analyst,03-09-2024 18:46,04-09-2024 03:52,21-01-2024,11,0,0,9.1,0,TRUE,Normal,-88.37650066,-175.6404353
HR238,HR,Intern,29-08-2024 13:05,29-08-2024 20:14,12-03-2024,7,0,0,7.15,1,FALSE,Normal,-15.62592808,-168.270158
HR239,HR,Analyst,31-10-2024 12:16,31-10-2024 18:00,19-05-2024,8,0,0,5.733333333,2,FALSE,Normal,-76.90155667,169.2713235
HR240,HR,Analyst,08-07-2024 08:03,08-07-2024 13:38,13-03-2024,10,1,0,5.583333333,1,TRUE,Critical,10.14257357,89.279069
HR241,HR,Analyst,05-10-2024 14:00,05-10-2024 20:30,23-10-2024,12,0,0,6.5,2,TRUE,Normal,-44.63867833,18.38894887
HR242,HR,Developer,23-05-2024 14:17,23-05-2024 19:36,19-03-2024,6,0,0,5.316666667,2,TRUE,Normal,86.98057122,-133.8105553
HR243,HR,Developer,06-06-2024 12:21,06-06-2024 19:03,30-06-2024,20,0,0,6.7,1,FALSE,Normal,-14.83440234,-24.7521436
HR244,HR,Manager,06-08-2024 14:13,06-08-2024 22:04,08-05-2024,5,0,0,7.85,0,FALSE,Normal,43.36917978,120.8825594
HR245,HR,Intern,30-05-2024 17:04,31-05-2024 01:40,22-02-2024,9,0,0,8.6,2,TRUE,Normal,19.34909381,-113.835977
HR246,HR,Manager,05-09-2024 13:33,05-09-2024 20:11,18-08-2024,20,0,1,6.633333333,2,TRUE,Suspicious,-31.89221706,-9.773700705
HR247,HR,Developer,09-10-2024 18:38,10-10-2024 02:54,09-07-2024,14,0,0,8.266666667,0,FALSE,Normal,29.46603212,-130.9271647
HR248,HR,Intern,24-04-2024 13:32,24-04-2024 18:39,08-03-2024,9,0,1,5.116666667,0,FALSE,Suspicious,38.90443381,-77.87739103
HR249,HR,Analyst,14-02-2024 15:53,15-02-2024 02:25,27-05-2024,13,0,0,10.53333333,2,FALSE,Normal,-36.35793872,168.5888044
HR250,HR,Analyst,04-11-2024 10:34,04-11-2024 16:04,20-02-2024,6,0,0,5.5,2,FALSE,Normal,-6.593643966,25.02388867
HR251,HR,Intern,12-10-2024 09:52,12-10-2024 17:31,19-04-2024,11,0,0,7.65,2,TRUE,Normal,48.7402709,123.6380142
HR252,HR,Analyst,16-05-2024 10:47,16-05-2024 17:42,28-03-2024,9,0,0,6.916666667,0,FALSE,Normal,-40.86013056,172.8777613
HR253,HR,Manager,04-02-2024 10:29,04-02-2024 19:09,15-05-2024,20,0,0,8.666666667,1,FALSE,Normal,13.99750603,97.2065181
HR254,HR,Analyst,17-07-2024 17:09,17-07-2024 23:03,18-06-2024,12,0,0,5.9,0,TRUE,Normal,49.79429205,-107.4132203
HR255,HR,Intern,07-09-2024 10:07,07-09-2024 14:35,16-09-2024,13,0,0,4.466666667,1,FALSE,Normal,15.77378656,122.0918726
HR256,HR,Developer,13-07-2024 16:37,14-07-2024 00:53,08-01-2024,12,0,0,8.266666667,0,TRUE,Normal,8.708955953,-148.1555479
HR257,HR,Manager,15-04-2024 13:44,15-04-2024 21:01,07-01-2024,10,0,0,7.283333333,2,FALSE,Normal,25.38412962,-117.0050195
HR258,HR,Analyst,20-05-2024 11:06,20-05-2024 17:14,11-05-2024,14,0,0,6.133333333,1,TRUE,Normal,44.14041665,-80.44478265
HR259,HR,Developer,04-02-2024 18:23,05-02-2024 04:51,02-08-2024,19,0,0,10.46666667,2,FALSE,Normal,-52.57334058,95.06786596
HR260,HR,Intern,22-05-2024 16:26,22-05-2024 21:29,27-08-2024,13,0,0,5.05,0,FALSE,Normal,-28.4147285,20.45789358
HR261,HR,Manager,15-04-2024 14:11,15-04-2024 20:03,14-11-2024,8,0,0,5.866666667,0,FALSE,Normal,-73.57464303,-129.5231317
HR262,HR,Intern,17-05-2024 08:26,17-05-2024 13:08,28-06-2024,15,0,1,4.7,0,TRUE,Suspicious,-36.87233715,-107.1932001
HR263,HR,Intern,07-05-2024 12:32,07-05-2024 16:56,04-07-2024,17,0,0,4.4,1,TRUE,Normal,-64.87119511,8.307219668
HR264,HR,Intern,06-09-2024 13:25,06-09-2024 21:27,01-06-2024,12,0,0,8.033333333,1,TRUE,Normal,-85.57182212,-150.707212
HR265,HR,Analyst,26-01-2024 08:12,26-01-2024 15:11,05-04-2024,9,0,0,6.983333333,0,TRUE,Normal,-0.272919383,-24.36190611
HR266,HR,Developer,29-08-2024 18:21,30-08-2024 02:13,20-05-2024,10,0,0,7.866666667,2,TRUE,Normal,-74.94459606,66.9518037
HR267,HR,Intern,29-05-2024 12:10,29-05-2024 18:31,21-02-2024,8,0,0,6.35,1,FALSE,Normal,-37.09539113,-69.78229477
HR268,HR,Manager,08-11-2024 12:04,08-11-2024 16:35,25-04-2024,6,0,0,4.516666667,0,FALSE,Normal,-2.50475702,13.33382385
HR269,HR,Developer,30-03-2024 09:11,30-03-2024 15:03,01-02-2024,18,0,0,5.866666667,0,TRUE,Normal,60.35869735,15.20451476
HR270,HR,Developer,05-01-2024 10:42,05-01-2024 20:31,17-02-2024,16,0,0,9.816666667,2,TRUE,Normal,-48.83234134,-43.07695313
HR271,HR,Manager,19-09-2024 12:24,19-09-2024 18:55,26-01-2024,13,0,0,6.516666667,0,FALSE,Normal,-6.440496546,-60.41629813
HR272,HR,Intern,11-09-2024 17:01,11-09-2024 21:19,20-06-2024,18,1,0,4.3,0,FALSE,Critical,12.64098783,-80.18553624
HR273,HR,Developer,08-01-2024 15:28,09-01-2024 01:45,29-05-2024,5,0,0,10.28333333,1,TRUE,Normal,-17.86430851,113.4341436
HR274,HR,Developer,05-04-2024 14:56,05-04-2024 20:41,20-04-2024,18,0,0,5.75,2,TRUE,Normal,-11.21226112,-14.41368795
HR275,HR,Intern,28-08-2024 09:53,28-08-2024 20:51,23-05-2024,15,0,0,10.96666667,2,FALSE,Normal,-89.79547409,122.0141979
HR276,HR,Intern,03-10-2024 15:41,03-10-2024 23:11,28-01-2024,17,0,0,7.5,0,FALSE,Normal,1.045877509,-67.79083517
HR277,HR,Intern,29-10-2024 18:08,30-10-2024 02:43,23-08-2024,13,0,0,8.583333333,0,FALSE,Normal,-62.93149957,83.75090978
HR278,HR,Manager,10-10-2024 14:43,11-10-2024 00:49,04-01-2024,8,0,0,10.1,0,TRUE,Normal,-46.37017123,-54.70233622
HR279,HR,Analyst,31-07-2024 14:03,31-07-2024 19:07,16-04-2024,18,0,0,5.066666667,0,FALSE,Normal,-46.25445568,-28.2880746
HR280,HR,Manager,08-09-2024 14:28,09-09-2024 00:04,10-03-2024,7,0,0,9.6,1,TRUE,Normal,0.639568095,-17.93333029
HR281,HR,Developer,20-02-2024 16:25,21-02-2024 01:18,11-07-2024,6,0,0,8.883333333,0,FALSE,Normal,32.29360618,-138.7236515
HR282,HR,Intern,08-07-2024 09:03,08-07-2024 14:00,10-02-2024,19,0,0,4.95,1,TRUE,Normal,-77.8554291,122.5010888
HR283,HR,Manager,24-02-2024 10:50,24-02-2024 18:57,15-08-2024,6,0,0,8.116666667,2,FALSE,Normal,50.47189425,-139.2460171
HR284,HR,Manager,03-04-2024 16:39,04-04-2024 03:34,02-04-2024,5,0,0,10.91666667,2,FALSE,Normal,-19.26099711,129.6230215
HR285,HR,Analyst,05-11-2024 18:08,05-11-2024 22:30,24-07-2024,7,1,0,4.366666667,2,TRUE,Critical,-83.00513838,69.13114735
HR286,HR,Manager,12-02-2024 08:16,12-02-2024 18:43,04-09-2024,5,1,0,10.45,2,FALSE,Critical,46.26789505,111.9300763
HR287,HR,Analyst,21-06-2024 08:08,21-06-2024 13:31,11-07-2024,17,0,0,5.383333333,2,TRUE,Normal,-37.62088206,130.3132775
HR288,HR,Manager,24-08-2024 15:04,24-08-2024 22:27,30-01-2024,20,0,0,7.383333333,2,TRUE,Normal,-38.33832784,-3.465085699
HR289,HR,Developer,25-01-2024 18:36,26-01-2024 01:17,15-05-2024,7,0,0,6.683333333,1,FALSE,Normal,-50.22093767,-29.38610555
HR290,HR,Developer,29-05-2024 13:26,29-05-2024 21:43,13-10-2024,17,0,0,8.283333333,1,FALSE,Normal,53.74622208,-17.31019966
HR291,HR,Developer,27-03-2024 16:08,28-03-2024 00:44,25-02-2024,8,0,0,8.6,2,FALSE,Normal,16.00217646,34.56875864
HR292,HR,Developer,24-10-2024 11:11,24-10-2024 20:53,02-10-2024,12,0,0,9.7,2,TRUE,Normal,-70.45329948,131.498949
HR293,HR,Developer,04-11-2024 18:31,05-11-2024 02:56,19-11-2024,17,0,0,8.416666667,2,FALSE,Normal,-8.769299682,-114.807012
HR294,HR,Analyst,29-05-2024 10:57,29-05-2024 15:13,29-04-2024,6,0,0,4.266666667,1,FALSE,Normal,39.1158774,-159.3142332
HR295,HR,Intern,13-06-2024 10:52,13-06-2024 20:11,10-01-2024,14,0,0,9.316666667,2,FALSE,Normal,-36.46462446,-179.0492679
HR296,HR,Developer,29-07-2024 10:46,29-07-2024 15:07,30-10-2024,17,0,0,4.35,2,TRUE,Normal,-45.003577,65.72471717
HR297,HR,Analyst,02-04-2024 08:55,02-04-2024 18:04,21-07-2024,7,0,0,9.15,2,TRUE,Normal,-76.83156546,99.29745213
HR298,HR,Manager,26-01-2024 10:09,26-01-2024 16:10,30-06-2024,11,0,0,6.016666667,2,TRUE,Normal,10.1635115,-83.13287662
HR299,HR,Intern,13-09-2024 11:30,13-09-2024 16:28,28-07-2024,19,0,0,4.966666667,0,FALSE,Normal,-59.89220479,-120.4458658
HR300,HR,Intern,27-02-2024 18:38,28-02-2024 03:12,21-05-2024,20,0,0,8.566666667,1,FALSE,Normal,88.7863677,130.0022774
HR301,HR,Analyst,11-09-2024 16:59,11-09-2024 22:11,02-01-2024,10,0,0,5.2,1,FALSE,Normal,66.00149811,-39.71544532
HR302,HR,Developer,12-04-2024 17:47,13-04-2024 03:24,01-11-2024,10,0,0,9.616666667,0,FALSE,Normal,-7.310849369,96.27733343
HR303,HR,Analyst,17-07-2024 08:27,17-07-2024 13:21,18-09-2024,19,0,1,4.9,2,FALSE,Suspicious,-44.16240586,-68.36786663
HR304,HR,Analyst,18-07-2024 17:00,19-07-2024 02:52,02-07-2024,15,0,0,9.866666667,2,FALSE,Normal,-0.581607133,-88.80671716
HR305,HR,Analyst,13-04-2024 17:45,14-04-2024 01:42,23-07-2024,13,0,0,7.95,0,FALSE,Normal,20.67884012,110.228464
HR306,HR,Developer,20-05-2024 10:54,20-05-2024 20:12,10-04-2024,15,1,0,9.3,0,FALSE,Critical,-89.03639396,103.381483
HR307,HR,Intern,14-10-2024 08:00,14-10-2024 14:59,04-02-2024,17,0,0,6.983333333,2,TRUE,Normal,-27.26501768,-60.3307513
HR308,HR,Intern,16-06-2024 10:36,16-06-2024 21:27,22-10-2024,15,0,0,10.85,0,FALSE,Normal,-59.10992286,-44.43943296
HR309,HR,Manager,16-05-2024 16:23,16-05-2024 21:45,10-05-2024,17,0,0,5.366666667,0,TRUE,Normal,-31.74495859,-45.60675719
HR310,HR,Analyst,15-05-2024 16:48,16-05-2024 02:38,30-10-2024,18,0,0,9.833333333,1,FALSE,Normal,-60.14050566,-156.5983895
HR311,HR,Developer,06-11-2024 09:04,06-11-2024 14:35,31-05-2024,19,0,0,5.516666667,1,TRUE,Normal,33.73440331,84.54203679
HR312,HR,Developer,18-06-2024 12:52,18-06-2024 19:26,07-06-2024,8,0,0,6.566666667,1,TRUE,Normal,7.934564193,-177.7259862
HR313,HR,Developer,11-06-2024 16:33,12-06-2024 03:01,18-10-2024,18,0,0,10.46666667,1,TRUE,Normal,25.35479661,-169.7451287
HR314,HR,Developer,30-05-2024 17:54,31-05-2024 01:09,15-07-2024,15,0,0,7.25,0,FALSE,Normal,63.25781159,38.0457044
HR315,HR,Analyst,15-01-2024 10:54,15-01-2024 15:04,16-06-2024,13,0,0,4.166666667,1,TRUE,Normal,-37.23949484,-89.86486258
HR316,HR,Manager,03-08-2024 17:56,03-08-2024 22:08,05-10-2024,5,0,0,4.2,2,FALSE,Normal,-49.66158344,-54.37424727
HR317,HR,Developer,08-08-2024 09:40,08-08-2024 18:17,18-08-2024,17,0,0,8.616666667,0,FALSE,Normal,-62.79459789,-173.3962456
HR318,HR,Analyst,11-10-2024 13:53,11-10-2024 22:59,29-01-2024,6,0,0,9.1,0,TRUE,Normal,-47.94974685,-71.53539412
HR319,HR,Intern,06-05-2024 08:46,06-05-2024 15:40,14-05-2024,5,0,0,6.9,2,TRUE,Normal,-23.52118249,106.3186082
HR320,HR,Manager,20-06-2024 13:03,20-06-2024 18:27,11-03-2024,14,0,0,5.4,2,FALSE,Normal,44.58413106,-133.0865253
HR321,HR,Developer,10-01-2024 18:22,11-01-2024 00:10,16-09-2024,16,1,0,5.8,1,FALSE,Critical,-44.54758426,34.61351026
HR322,HR,Developer,14-11-2024 18:40,15-11-2024 04:32,10-08-2024,17,0,0,9.866666667,1,TRUE,Normal,-87.55123761,161.3162288
HR323,HR,Developer,21-04-2024 08:21,21-04-2024 16:08,21-11-2024,17,0,0,7.783333333,1,FALSE,Normal,-68.03852204,-96.41301472
HR324,HR,Manager,14-07-2024 09:43,14-07-2024 15:39,01-10-2024,6,0,0,5.933333333,2,FALSE,Normal,-26.45150075,110.8221363
HR325,HR,Manager,28-06-2024 18:36,29-06-2024 00:02,27-03-2024,11,0,0,5.433333333,0,FALSE,Normal,-0.857319959,157.3640279
HR326,HR,Manager,11-06-2024 17:56,12-06-2024 04:46,24-02-2024,16,0,0,10.83333333,0,TRUE,Normal,-58.94207402,-31.18678383
HR327,HR,Developer,18-05-2024 13:42,18-05-2024 22:20,10-06-2024,20,0,0,8.633333333,1,TRUE,Normal,-53.67530133,-163.4245762
HR328,HR,Manager,20-10-2024 15:00,20-10-2024 23:18,19-08-2024,11,0,0,8.3,0,FALSE,Normal,28.81405652,68.72702887
HR329,HR,Manager,18-09-2024 16:35,18-09-2024 21:05,28-01-2024,9,0,0,4.5,0,TRUE,Normal,-83.48816638,78.056215
HR330,HR,Manager,05-01-2024 09:43,05-01-2024 15:38,05-08-2024,7,0,0,5.916666667,0,TRUE,Normal,45.39396968,50.11475273
HR331,HR,Manager,13-11-2024 10:54,13-11-2024 20:38,23-05-2024,14,0,0,9.733333333,1,TRUE,Normal,-23.81972972,16.69957908
HR332,HR,Manager,28-09-2024 17:57,29-09-2024 04:06,27-10-2024,16,0,0,10.15,1,TRUE,Normal,84.77477283,67.50050313
HR333,HR,Developer,26-07-2024 12:13,26-07-2024 19:56,07-04-2024,14,0,0,7.716666667,2,TRUE,Normal,-17.285168,-83.42184176
HR334,HR,Intern,25-09-2024 13:10,25-09-2024 19:59,12-02-2024,15,0,0,6.816666667,0,TRUE,Normal,7.983933241,176.2826891
HR335,HR,Analyst,17-05-2024 17:59,17-05-2024 23:16,26-04-2024,15,0,0,5.283333333,0,TRUE,Normal,29.15041253,42.81747811
HR336,HR,Manager,11-05-2024 10:41,11-05-2024 17:25,27-01-2024,5,1,0,6.733333333,0,FALSE,Critical,-78.28341182,16.91482402
HR337,HR,Manager,14-10-2024 17:31,14-10-2024 23:04,07-02-2024,8,0,0,5.55,2,FALSE,Normal,37.26885207,172.7283744
HR338,HR,Intern,23-08-2024 16:05,24-08-2024 01:51,17-07-2024,8,0,1,9.766666667,2,FALSE,Suspicious,-63.59722331,-146.6746714
HR339,HR,Intern,02-11-2024 17:25,03-11-2024 04:12,17-02-2024,12,0,0,10.78333333,2,FALSE,Normal,81.39676334,-38.3691936
HR340,HR,Intern,29-10-2024 15:21,30-10-2024 01:33,20-10-2024,9,1,0,10.2,0,FALSE,Critical,-49.66584893,122.9632107
HR341,HR,Intern,02-10-2024 14:41,02-10-2024 21:54,22-10-2024,11,0,0,7.216666667,2,TRUE,Normal,77.83835274,-48.87520956
HR342,HR,Developer,25-03-2024 16:44,26-03-2024 02:51,29-05-2024,15,0,0,10.11666667,0,TRUE,Normal,-71.64464157,-68.12531747
HR343,HR,Manager,29-07-2024 11:16,29-07-2024 20:31,05-01-2024,10,0,0,9.25,2,FALSE,Normal,-30.18902246,-153.2722597
HR344,HR,Analyst,14-06-2024 11:34,14-06-2024 16:44,24-08-2024,5,1,0,5.166666667,2,TRUE,Critical,29.76355898,-176.5762976
HR345,HR,Manager,26-05-2024 10:53,26-05-2024 16:24,27-07-2024,7,0,0,5.516666667,1,FALSE,Normal,-65.38153003,-166.5187855
HR346,HR,Intern,24-02-2024 16:39,25-02-2024 01:34,11-03-2024,12,0,0,8.916666667,1,FALSE,Normal,82.8536767,165.8557647
HR347,HR,Developer,23-09-2024 16:37,24-09-2024 01:21,06-04-2024,15,0,0,8.733333333,2,FALSE,Normal,84.93772969,-149.4594816
HR348,HR,Developer,17-08-2024 09:30,17-08-2024 18:57,10-07-2024,18,0,0,9.45,2,TRUE,Normal,-9.497342995,58.17429679
HR349,HR,Intern,01-03-2024 10:17,01-03-2024 20:41,30-03-2024,14,0,0,10.4,1,TRUE,Normal,-28.40646263,91.88234445
HR350,HR,Analyst,28-07-2024 12:02,28-07-2024 17:28,07-02-2024,8,0,0,5.433333333,0,TRUE,Normal,79.40444734,141.9588063
HR351,HR,Manager,24-04-2024 12:38,24-04-2024 22:33,05-09-2024,11,0,0,9.916666667,2,TRUE,Normal,-62.65164145,145.9328232
HR352,HR,Manager,03-04-2024 17:28,03-04-2024 23:52,15-10-2024,10,0,0,6.4,1,FALSE,Normal,66.06075936,-92.59624908
HR353,HR,Intern,22-05-2024 16:51,22-05-2024 22:31,14-10-2024,20,0,0,5.666666667,2,FALSE,Normal,53.30977522,49.41296426
HR354,HR,Developer,04-01-2024 14:56,04-01-2024 23:11,19-03-2024,9,0,0,8.25,2,TRUE,Normal,31.22688902,-147.3498807
HR355,HR,Analyst,25-07-2024 17:47,26-07-2024 01:28,01-09-2024,11,0,0,7.683333333,1,FALSE,Normal,-75.86307434,-174.8451294
HR356,HR,Manager,18-06-2024 10:41,18-06-2024 16:38,07-01-2024,15,0,0,5.95,1,FALSE,Normal,76.45763455,-59.52639162
HR357,HR,Developer,01-05-2024 18:29,01-05-2024 23:27,11-04-2024,18,0,0,4.966666667,0,FALSE,Normal,25.47141441,178.1652672
HR358,HR,Analyst,28-03-2024 14:43,28-03-2024 20:25,19-04-2024,5,0,0,5.7,1,FALSE,Normal,-78.53852161,1.934548312
HR359,HR,Intern,08-07-2024 14:56,08-07-2024 21:24,10-01-2024,8,1,0,6.466666667,1,TRUE,Critical,-83.88103652,76.33617026
HR360,HR,Analyst,30-09-2024 12:57,30-09-2024 18:47,18-08-2024,7,0,0,5.833333333,0,TRUE,Normal,65.75736,-99.34493463
HR361,HR,Analyst,30-03-2024 11:48,30-03-2024 18:44,08-04-2024,18,0,0,6.933333333,0,FALSE,Normal,-22.94643894,4.236931429
HR362,HR,Manager,26-06-2024 12:25,26-06-2024 18:37,13-03-2024,12,0,0,6.2,1,FALSE,Normal,-49.78887052,-178.259099
HR363,HR,Intern,14-07-2024 16:57,15-07-2024 01:28,27-09-2024,16,0,1,8.516666667,2,TRUE,Suspicious,74.33829502,21.82499175
HR364,HR,Intern,16-04-2024 14:34,16-04-2024 20:58,06-11-2024,20,0,0,6.4,1,TRUE,Normal,-24.33219211,56.81092695
HR365,HR,Manager,30-09-2024 16:31,01-10-2024 00:15,16-03-2024,17,0,0,7.733333333,2,FALSE,Normal,-39.06687148,172.4469174
